# BSM1-style influent (synthesised, not the canonical IWA file).
# Generated by scripts/generate_bsm1_influent.py at repo setup.
# Profile follows Copp 2002 Table 5.1 average composition plus a
# diurnal flow / load pattern. Replace with the official BSM1 file
# for published-EQI comparisons.
# Columns: t,SI,SS,XI,XS,XB_H,XB_A,XP,SO,SNO,SNH,SND,XND,SALK,Q
t,SI,SS,XI,XS,XB_H,XB_A,XP,SO,SNO,SNH,SND,XND,SALK,Q
11.6771,31.8018,33.2459,54.2751,191.963,26.728,0,0,0,0,15.097,6.59424,10.0479,6.64168,53659.9
11.6875,30.2157,33.5611,51.5681,177.634,24.7329,0,0,0,0,15.2401,6.10201,9.29789,6.14591,46561.6
11.6979,31.7816,37.7576,54.2406,181.929,25.3308,0,0,0,0,17.1457,6.24953,9.52267,6.29449,43943.7
11.7083,31.0102,39.5891,52.924,172.871,24.0696,0,0,0,0,17.9774,5.93837,9.04853,5.98109,37651.3
11.7188,30.2479,41.624,51.623,164.3,22.8762,0,0,0,0,18.9015,5.64394,8.5999,5.68454,31363.5
11.7292,29.2822,43.519,49.975,155.127,21.5991,0,0,0,0,19.762,5.32885,8.11979,5.36719,24947.2
11.7396,30.0473,48.2878,51.2807,155.469,21.6467,0,0,0,0,21.9275,5.34059,8.13768,5.37901,19834.4
11.75,31.242,54.3361,53.3197,158.177,22.0237,0,0,0,0,24.6741,5.43361,8.27941,5.4727,14421.3
11.7604,31.0465,52.9582,52.986,154.165,21.4652,0,0,0,0,24.0484,5.29582,8.06946,5.33392,14055.6
11.7708,28.2066,47.3192,48.1393,137.75,19.1796,0,0,0,0,21.4877,4.73192,7.21022,4.76597,12559
11.7812,31.5385,52.1987,53.8257,151.954,21.1574,0,0,0,0,23.7034,5.21987,7.95372,5.25742,13854.1
11.7917,29.6791,48.631,50.6524,141.569,19.7113,0,0,0,0,22.0834,4.8631,7.41011,4.89809,12907.2
11.8021,31.2229,50.8402,53.2871,148,20.6067,0,0,0,0,23.0866,5.08402,7.74673,5.1206,13493.5
11.8125,28.9538,47.0345,49.4144,136.921,19.0642,0,0,0,0,21.3584,4.70345,7.16684,4.73729,12483.4
11.8229,30.9568,50.3716,52.8329,146.636,20.4168,0,0,0,0,22.8738,5.03716,7.67533,5.0734,13369.1
11.8333,28.8051,47.1356,49.1607,137.215,19.1052,0,0,0,0,21.4043,4.71356,7.18224,4.74747,12510.3
11.8438,30.194,49.8802,51.5312,145.205,20.2176,0,0,0,0,22.6506,4.98802,7.60045,5.02391,13238.7
11.8542,29.553,49.4676,50.437,144.004,20.0504,0,0,0,0,22.4633,4.94676,7.53758,4.98234,13129.2
11.8646,29.5716,50.3225,50.4689,146.493,20.3969,0,0,0,0,22.8515,5.03225,7.66785,5.06846,13356.1
11.875,29.1501,50.5815,49.7495,147.247,20.5019,0,0,0,0,22.9691,5.05815,7.70732,5.09454,13424.8
11.8854,29.7696,52.8089,50.8068,153.731,21.4047,0,0,0,0,23.9806,5.28089,8.04671,5.31888,14016
11.8958,27.389,49.7757,46.744,144.901,20.1753,0,0,0,0,22.6032,4.97757,7.58452,5.01338,13211
11.9062,31.3149,58.4014,53.4441,170.011,23.6715,0,0,0,0,26.5201,5.84014,8.89886,5.88216,15500.3
11.9167,31.4425,60.249,53.6619,175.39,24.4204,0,0,0,0,27.3591,6.0249,9.18039,6.06825,15990.7
11.9271,29.3358,57.7999,50.0665,168.26,23.4277,0,0,0,0,26.247,5.77999,8.80721,5.82157,15340.7
11.9375,27.9304,56.6051,47.6678,164.782,22.9434,0,0,0,0,25.7044,5.66051,8.62516,5.70124,15023.6
11.9479,29.0299,60.5148,49.5444,176.163,24.5281,0,0,0,0,27.4798,6.05148,9.22089,6.09502,16061.2
11.9583,31.4214,67.3459,53.6259,196.049,27.2969,0,0,0,0,30.5818,6.73459,10.2618,6.78304,17874.3
11.9688,30.9383,68.1315,52.8013,198.336,27.6153,0,0,0,0,30.9386,6.81315,10.3815,6.86217,18082.8
11.9792,29.5495,66.7951,50.4311,194.446,27.0736,0,0,0,0,30.3317,6.67951,10.1778,6.72756,17728.1
11.9896,31.3459,72.6426,53.497,211.468,29.4438,0,0,0,0,32.9871,7.26426,11.0689,7.31652,19280.1
12,28.4378,67.4694,48.5338,196.409,27.347,0,0,0,0,30.6379,6.74694,10.2806,6.79548,17907.1
12.0104,29.081,70.5235,49.6317,205.299,28.5848,0,0,0,0,32.0248,7.05235,10.746,7.10309,18717.6
12.0208,30.7119,75.9969,52.415,221.233,30.8034,0,0,0,0,34.5102,7.59969,11.58,7.65436,20170.3
12.0312,29.8561,75.2479,50.9545,219.053,30.4998,0,0,0,0,34.1701,7.52479,11.4658,7.57893,19971.6
12.0417,29.1162,74.6,49.6916,217.167,30.2372,0,0,0,0,33.8759,7.46,11.3671,7.51367,19799.6
12.0521,26.2318,68.1909,44.769,198.509,27.6394,0,0,0,0,30.9655,6.81909,10.3905,6.86815,18098.6
12.0625,31.0068,81.6178,52.9183,237.596,33.0816,0,0,0,0,37.0627,8.16178,12.4364,8.2205,21662.2
12.0729,30.4856,81.0932,52.0287,236.069,32.869,0,0,0,0,36.8245,8.10932,12.3565,8.16767,21523
12.0833,27.3856,73.4706,46.7381,213.879,29.7794,0,0,0,0,33.3631,7.34706,11.195,7.39992,19499.8
12.0938,30.9005,83.4469,52.7368,242.921,33.823,0,0,0,0,37.8933,8.34469,12.7152,8.40473,22147.7
12.1042,29.9785,81.336,51.1632,236.776,32.9674,0,0,0,0,36.9347,8.1336,12.3935,8.19212,21587.4
12.1146,30.4183,82.764,51.9138,240.933,33.5462,0,0,0,0,37.5832,8.2764,12.6111,8.33594,21966.4
12.125,31.4178,85.5773,53.6197,249.122,34.6865,0,0,0,0,38.8607,8.55773,13.0398,8.6193,22713.1
12.1354,28.8902,78.6494,49.3059,228.955,31.8785,0,0,0,0,35.7148,7.86494,11.9841,7.92152,20874.4
12.1458,31.0703,84.4097,53.0267,245.723,34.2133,0,0,0,0,38.3305,8.44097,12.8619,8.5017,22403.2
12.1562,31.0258,83.9975,52.9507,244.523,34.0462,0,0,0,0,38.1433,8.39975,12.799,8.46018,22293.8
12.1667,31.1423,83.9174,53.1495,244.29,34.0137,0,0,0,0,38.107,8.39174,12.7868,8.45212,22272.5
12.1771,32.4539,86.9479,55.388,253.112,35.242,0,0,0,0,39.4831,8.69479,13.2486,8.75734,23076.8
12.1875,30.9881,82.4677,52.8864,240.07,33.4261,0,0,0,0,37.4487,8.24677,12.5659,8.3061,21887.8
12.1979,29.1577,77.0242,49.7624,224.223,31.2197,0,0,0,0,34.9767,7.70242,11.7365,7.75783,20443
12.2083,32.6976,85.6934,55.8039,249.46,34.7336,0,0,0,0,38.9134,8.56934,13.0575,8.63099,22743.9
12.2188,28.339,73.6604,48.3653,214.431,29.8563,0,0,0,0,33.4492,7.36604,11.2239,7.41903,19550.2
12.2292,29.3059,75.5386,50.0154,219.899,30.6176,0,0,0,0,34.3022,7.55386,11.5101,7.60821,20048.7
12.2396,28.5533,72.9914,48.731,212.484,29.5852,0,0,0,0,33.1455,7.29914,11.122,7.35165,19372.7
12.25,29.8459,75.6876,50.9369,220.333,30.678,0,0,0,0,34.3698,7.56876,11.5328,7.62321,20088.2
12.2604,31.6233,79.5939,53.9705,231.704,32.2613,0,0,0,0,36.1436,7.95939,12.128,8.01665,21125
12.2708,31.9467,79.857,54.5223,232.47,32.3679,0,0,0,0,36.2631,7.9857,12.1681,8.04315,21194.9
12.2812,30.6953,76.2655,52.3866,222.015,30.9122,0,0,0,0,34.6322,7.62655,11.6209,7.68142,20241.6
12.2917,29.0859,71.8989,49.64,209.304,29.1423,0,0,0,0,32.6494,7.18989,10.9555,7.24162,19082.7
12.3021,29.1696,71.8152,49.7827,209.06,29.1084,0,0,0,0,32.6113,7.18152,10.9428,7.23318,19060.5
12.3125,29.0952,71.4255,49.6558,207.925,28.9505,0,0,0,0,32.4344,7.14255,10.8834,7.19394,18957.1
12.3229,31.4293,77.0253,53.6393,224.227,31.2202,0,0,0,0,34.9772,7.70253,11.7367,7.75794,20443.3
12.3333,28.6402,70.157,48.8793,204.233,28.4363,0,0,0,0,31.8583,7.0157,10.6901,7.06617,18620.4
12.3438,31.2968,76.7207,53.4132,223.34,31.0967,0,0,0,0,34.8389,7.67207,11.6902,7.72726,20362.4
12.3542,29.9511,73.5601,51.1166,214.139,29.8156,0,0,0,0,33.4037,7.35601,11.2086,7.40893,19523.6
12.3646,30.2581,74.5332,51.6405,216.972,30.2101,0,0,0,0,33.8456,7.45332,11.3569,7.50694,19781.9
12.375,32.2676,79.7936,55.07,232.286,32.3422,0,0,0,0,36.2343,7.97936,12.1585,8.03677,21178
12.3854,29.287,72.7651,49.9831,211.825,29.4934,0,0,0,0,33.0427,7.27651,11.0875,7.32886,19312.6
12.3958,32.4926,81.1639,55.454,236.275,32.8977,0,0,0,0,36.8566,8.11639,12.3673,8.17478,21541.7
12.4062,27.8858,70.0645,47.5918,203.963,28.3988,0,0,0,0,31.8164,7.00645,10.676,7.05686,18595.8
12.4167,28.7629,72.712,49.0886,211.67,29.4719,0,0,0,0,33.0186,7.2712,11.0794,7.32351,19298.5
12.4271,27.6324,70.2892,47.1593,204.618,28.4899,0,0,0,0,31.9184,7.02892,10.7103,7.07949,18655.5
12.4375,28.8798,73.9109,49.2882,215.161,29.9579,0,0,0,0,33.563,7.39109,11.2621,7.44427,19616.7
12.4479,30.8743,79.4723,52.6922,231.35,32.212,0,0,0,0,36.0884,7.94723,12.1095,8.0044,21092.7
12.4583,31.1066,80.4912,53.0886,234.316,32.625,0,0,0,0,36.5511,8.04912,12.2648,8.10703,21363.2
12.4688,30.4602,79.1764,51.9853,230.489,32.0921,0,0,0,0,35.954,7.91764,12.0644,7.9746,21014.2
12.4792,30.4006,79.3092,51.8838,230.875,32.1459,0,0,0,0,36.0144,7.93092,12.0847,7.98798,21049.5
12.4896,28.24,73.8617,48.1963,215.017,29.9379,0,0,0,0,33.5406,7.38617,11.2546,7.4393,19603.6
12.5,28.0098,73.3573,47.8033,213.549,29.7335,0,0,0,0,33.3116,7.33573,11.1778,7.3885,19469.8
12.5104,30.4558,79.7606,51.978,232.189,32.3289,0,0,0,0,36.2193,7.97606,12.1534,8.03344,21169.3
12.5208,32.0217,83.7325,54.6504,243.752,33.9388,0,0,0,0,38.023,8.37325,12.7587,8.43349,22223.5
12.5312,29.4538,76.7754,50.2678,223.499,31.1189,0,0,0,0,34.8638,7.67754,11.6986,7.73278,20377
12.5417,28.0972,72.8842,47.9525,212.172,29.5417,0,0,0,0,33.0967,7.28842,11.1057,7.34085,19344.2
12.5521,27.7001,71.3783,47.2748,207.788,28.9313,0,0,0,0,32.4129,7.13783,10.8762,7.18918,18944.5
12.5625,28.979,74.0429,49.4575,215.545,30.0114,0,0,0,0,33.623,7.40429,11.2822,7.45756,19651.7
12.5729,32.3693,81.8525,55.2436,238.279,33.1767,0,0,0,0,37.1693,8.18525,12.4722,8.24413,21724.5
12.5833,29.6884,74.1582,50.6682,215.881,30.0581,0,0,0,0,33.6753,7.41582,11.2998,7.46918,19682.3
12.5938,28.4431,70.0491,48.5429,203.918,28.3926,0,0,0,0,31.8093,7.00491,10.6737,7.05531,18591.7
12.6042,29.0858,70.4938,49.6398,205.213,28.5728,0,0,0,0,32.0113,7.04938,10.7414,7.1001,18709.8
12.6146,29.2747,69.6981,49.9621,202.897,28.2503,0,0,0,0,31.65,6.96981,10.6202,7.01996,18498.6
12.625,30.3984,70.9723,51.88,206.606,28.7668,0,0,0,0,32.2286,7.09723,10.8143,7.14829,18836.8
12.6354,29.01,66.312,49.5104,193.04,26.8778,0,0,0,0,30.1123,6.6312,10.1042,6.67891,17599.9
12.6458,28.6651,64.0568,48.9218,186.474,25.9637,0,0,0,0,29.0882,6.40568,9.76059,6.45176,17001.3
12.6562,29.718,64.8386,50.7187,188.75,26.2806,0,0,0,0,29.4433,6.48386,9.87973,6.53051,17208.8
12.6667,30.703,65.3321,52.3998,190.187,26.4806,0,0,0,0,29.6673,6.53321,9.95492,6.58021,17339.8
12.6771,31.0756,64.4365,53.0356,187.58,26.1176,0,0,0,0,29.2607,6.44365,9.81845,6.49001,17102.1
12.6875,30.8258,62.2523,52.6094,181.221,25.2323,0,0,0,0,28.2688,6.22523,9.48564,6.27001,16522.4
12.6979,29.3138,57.6426,50.0288,167.802,23.3639,0,0,0,0,26.1755,5.76426,8.78323,5.80573,15298.9
12.7083,27.4574,52.5802,46.8606,153.065,21.312,0,0,0,0,23.8767,5.25802,8.01186,5.29585,13955.3
12.7188,28.8022,53.742,49.1558,156.447,21.7829,0,0,0,0,24.4043,5.3742,8.18888,5.41286,14263.7
12.7292,30.4261,55.3703,51.9272,161.187,22.4429,0,0,0,0,25.1437,5.53703,8.43699,5.57686,14695.8
12.7396,27.9995,49.7663,47.7859,144.874,20.1715,0,0,0,0,22.5989,4.97663,7.5831,5.01243,13208.5
12.75,30.3789,52.835,51.8467,153.807,21.4153,0,0,0,0,23.9924,5.2835,8.05069,5.32151,14022.9
12.7604,29.115,49.6636,49.6897,144.575,20.1298,0,0,0,0,22.5523,4.96636,7.56744,5.00209,13181.2
12.7708,29.1268,48.8628,49.7097,142.244,19.8053,0,0,0,0,22.1886,4.88628,7.44543,4.92144,12968.7
12.7812,31.6793,52.4316,54.0659,152.633,21.2518,0,0,0,0,23.8092,5.24316,7.98922,5.28088,13915.9
12.7917,30.3281,49.6944,51.76,144.664,20.1423,0,0,0,0,22.5663,4.96944,7.57214,5.00519,13189.4
12.8021,32.0554,52.1958,54.7079,151.946,21.1562,0,0,0,0,23.7021,5.21958,7.95328,5.25713,13853.3
12.8125,28.5911,46.4454,48.7955,135.206,18.8254,0,0,0,0,21.0909,4.64454,7.07708,4.67796,12327.1
12.8229,31.6961,51.5746,54.0947,150.138,20.9044,0,0,0,0,23.4201,5.15746,7.85863,5.19456,13688.4
12.8333,31.3636,51.3222,53.5272,149.403,20.8021,0,0,0,0,23.3055,5.13222,7.82018,5.16915,13621.4
12.8438,25.5075,42.1381,43.5328,122.667,17.0796,0,0,0,0,19.1349,4.21381,6.42076,4.24413,11183.9
12.8542,29.8676,49.9942,50.974,145.537,20.2638,0,0,0,0,22.7024,4.99942,7.61783,5.03539,13269
12.8646,32.3133,54.9881,55.1481,160.075,22.288,0,0,0,0,24.9702,5.49881,8.37877,5.53837,14594.4
12.875,31.1671,54.0814,53.1918,157.435,21.9205,0,0,0,0,24.5584,5.40814,8.2406,5.44705,14353.7
12.8854,29.338,52.0432,50.0702,151.502,21.0944,0,0,0,0,23.6329,5.20432,7.93004,5.24177,13812.8
12.8958,29.6508,53.8861,50.6041,156.867,21.8413,0,0,0,0,24.4697,5.38861,8.21084,5.42738,14301.9
12.9062,28.0454,52.3039,47.8642,152.261,21.2,0,0,0,0,23.7513,5.23039,7.96977,5.26802,13882
12.9167,30.3094,58.0778,51.7281,169.069,23.5403,0,0,0,0,26.3732,5.80778,8.84956,5.84957,15414.4
12.9271,27.3102,53.8089,46.6095,156.642,21.81,0,0,0,0,24.4347,5.38089,8.19909,5.4196,14281.4
12.9375,28.477,57.713,48.6008,168.007,23.3925,0,0,0,0,26.2075,5.7713,8.79397,5.81282,15317.6
12.9479,31.6787,66.0364,54.0651,192.237,26.7661,0,0,0,0,29.9872,6.60364,10.0622,6.65115,17526.7
12.9583,29.9692,64.2333,51.1474,186.988,26.0353,0,0,0,0,29.1684,6.42333,9.78748,6.46954,17048.2
12.9688,29.4549,64.8648,50.2696,188.826,26.2912,0,0,0,0,29.4551,6.48648,9.88371,6.53314,17215.8
12.9792,29.8411,67.4544,50.9289,196.365,27.3409,0,0,0,0,30.6311,6.74544,10.2783,6.79396,17903.1
12.9896,34.1128,79.0548,58.2192,230.135,32.0428,0,0,0,0,35.8989,7.90548,12.0459,7.96236,20981.9
13,31.5528,74.8598,53.8501,217.923,30.3425,0,0,0,0,33.9939,7.48598,11.4067,7.53984,19868.6
13.0104,28.8365,69.9305,49.2144,203.573,28.3445,0,0,0,0,31.7555,6.99305,10.6556,7.04336,18560.3
13.0208,32.5001,80.4219,55.4669,234.114,32.5969,0,0,0,0,36.5196,8.04219,12.2542,8.10004,21344.8
13.0312,29.8668,75.2748,50.9727,219.131,30.5107,0,0,0,0,34.1823,7.52748,11.4699,7.58164,19978.7
13.0417,31.1096,79.7075,53.0937,232.035,32.3073,0,0,0,0,36.1952,7.97075,12.1454,8.02809,21155.2
13.0521,29.1201,75.699,49.6982,220.366,30.6826,0,0,0,0,34.375,7.5699,11.5346,7.62436,20091.3
13.0625,28.5932,75.2646,48.7991,219.101,30.5065,0,0,0,0,34.1777,7.52646,11.4684,7.58061,19976
13.0729,31.2029,83.0013,53.2529,241.623,33.6424,0,0,0,0,37.6909,8.30013,12.6472,8.35984,22029.4
13.0833,28.8467,77.3904,49.2316,225.289,31.3682,0,0,0,0,35.143,7.73904,11.7923,7.79471,20540.2
13.0938,28.828,77.8502,49.1998,226.628,31.5545,0,0,0,0,35.3518,7.78502,11.8624,7.84103,20662.2
13.1042,31.3468,85.0484,53.4985,247.583,34.4721,0,0,0,0,38.6205,8.50484,12.9592,8.56603,22572.7
13.1146,28.2569,76.8832,48.2251,223.813,31.1626,0,0,0,0,34.9127,7.68832,11.715,7.74364,20405.6
13.125,27.8711,75.9167,47.5667,221,30.7708,0,0,0,0,34.4738,7.59167,11.5677,7.64629,20149.1
13.1354,30.8176,83.8965,52.5953,244.229,34.0053,0,0,0,0,38.0975,8.38965,12.7837,8.45001,22267
13.1458,27.0602,73.5152,46.1827,214.008,29.7974,0,0,0,0,33.3833,7.35152,11.2018,7.4044,19511.7
13.1562,28.8724,78.1676,49.2756,227.552,31.6832,0,0,0,0,35.496,7.81676,11.9107,7.87299,20746.5
13.1667,29.4515,79.3615,50.2639,231.028,32.1671,0,0,0,0,36.0381,7.93615,12.0926,7.99324,21063.3
13.1771,27.982,74.9672,47.756,218.235,30.386,0,0,0,0,34.0426,7.49672,11.4231,7.55065,19897
13.1875,28.3239,75.3776,48.3395,219.43,30.5523,0,0,0,0,34.229,7.53776,11.4856,7.59199,20006
13.1979,30.9988,81.8878,52.9046,238.382,33.1911,0,0,0,0,37.1853,8.18878,12.4776,8.24769,21733.8
13.2083,30.4387,79.7733,51.9487,232.226,32.334,0,0,0,0,36.2251,7.97733,12.1554,8.03472,21172.6
13.2188,28.5814,74.2904,48.779,216.265,30.1117,0,0,0,0,33.7353,7.42904,11.3199,7.48249,19717.4
13.2292,30.7942,79.3749,52.5555,231.067,32.1725,0,0,0,0,36.0442,7.93749,12.0947,7.9946,21066.9
13.2396,32.2789,82.5153,55.0894,240.209,33.4454,0,0,0,0,37.4703,8.25153,12.5732,8.31089,21900.4
13.25,28.0764,71.2003,47.917,207.27,28.8592,0,0,0,0,32.3321,7.12003,10.8491,7.17125,18897.3
13.2604,30.0919,75.7393,51.3568,220.483,30.6989,0,0,0,0,34.3933,7.57393,11.5407,7.62842,20102
13.2708,32.965,82.4025,56.2602,239.88,33.3997,0,0,0,0,37.419,8.24025,12.556,8.29953,21870.4
13.2812,30.9167,76.8157,52.7646,223.617,31.1352,0,0,0,0,34.8821,7.68157,11.7047,7.73684,20387.7
13.2917,31.2201,77.1745,53.2823,224.661,31.2807,0,0,0,0,35.045,7.71745,11.7594,7.77297,20482.9
13.3021,29.6998,73.1205,50.6876,212.86,29.6375,0,0,0,0,33.2041,7.31205,11.1417,7.36466,19406.9
13.3125,28.8031,70.7083,49.1572,205.837,28.6598,0,0,0,0,32.1087,7.07083,10.7741,7.1217,18766.7
13.3229,31.7151,77.7257,54.127,226.266,31.5041,0,0,0,0,35.2953,7.77257,11.8434,7.82849,20629.2
13.3333,30.9806,75.89,52.8735,220.922,30.76,0,0,0,0,34.4617,7.589,11.5637,7.6436,20142
13.3438,29.9227,73.3523,51.0681,213.534,29.7314,0,0,0,0,33.3093,7.33523,11.177,7.388,19468.4
13.3542,29.302,71.9658,50.0087,209.498,29.1695,0,0,0,0,32.6797,7.19658,10.9657,7.24836,19100.5
13.3646,27.3784,67.4399,46.7258,196.323,27.335,0,0,0,0,30.6245,6.74399,10.2761,6.79251,17899.2
13.375,30.2339,74.7645,51.5991,217.645,30.3038,0,0,0,0,33.9506,7.47645,11.3922,7.53024,19843.2
13.3854,28.9624,71.9587,49.4292,209.478,29.1666,0,0,0,0,32.6765,7.19587,10.9646,7.24764,19098.6
13.3958,29.8022,74.4436,50.8625,216.711,30.1737,0,0,0,0,33.8049,7.44436,11.3433,7.49791,19758.1
13.4062,31.0065,77.9053,52.9177,226.789,31.5769,0,0,0,0,35.3769,7.79053,11.8708,7.84658,20676.9
13.4167,31.23,78.9489,53.2992,229.827,31.9999,0,0,0,0,35.8508,7.89489,12.0298,7.95169,20953.8
13.4271,31.0785,79.0551,53.0406,230.136,32.0429,0,0,0,0,35.899,7.90551,12.046,7.96239,20982
13.4375,33.3826,85.4347,56.973,248.707,34.6287,0,0,0,0,38.7959,8.54347,13.018,8.60493,22675.2
13.4479,31.7477,81.7203,54.1827,237.894,33.1232,0,0,0,0,37.1093,8.17203,12.4521,8.23083,21689.4
13.4583,28.8809,74.7319,49.29,217.551,30.2906,0,0,0,0,33.9358,7.47319,11.3872,7.52696,19834.6
13.4688,28.7725,74.7897,49.1051,217.719,30.314,0,0,0,0,33.962,7.47897,11.396,7.53277,19849.9
13.4792,33.4922,87.3746,57.1601,254.354,35.415,0,0,0,0,39.6768,8.73746,13.3136,8.80032,23190.1
13.4896,29.005,75.8625,49.5019,220.842,30.7489,0,0,0,0,34.4492,7.58625,11.5595,7.64083,20134.7
13.5,29.9338,78.3963,51.087,228.218,31.7759,0,0,0,0,35.5998,7.83963,11.9456,7.89604,20807.2
13.5104,32.6173,85.4212,55.6668,248.668,34.6232,0,0,0,0,38.7898,8.54212,13.016,8.60357,22671.6
13.5208,32.573,85.174,55.5912,247.948,34.5231,0,0,0,0,38.6776,8.5174,12.9783,8.57868,22606
13.5312,29.9181,77.9856,51.0601,227.022,31.6094,0,0,0,0,35.4133,7.79856,11.883,7.85466,20698.2
13.5417,30.3629,78.7615,51.8194,229.281,31.9239,0,0,0,0,35.7657,7.87615,12.0012,7.93282,20904.1
13.5521,27.5473,70.9847,47.0141,206.642,28.7718,0,0,0,0,32.2342,7.09847,10.8162,7.14954,18840.1
13.5625,28.6375,73.1703,48.8746,213.004,29.6577,0,0,0,0,33.2267,7.31703,11.1493,7.36967,19420.1
13.5729,29.4521,74.4757,50.2649,216.805,30.1868,0,0,0,0,33.8195,7.44757,11.3482,7.50115,19766.6
13.5833,29.9915,74.9154,51.1855,218.085,30.365,0,0,0,0,34.0191,7.49154,11.4152,7.54544,19883.3
13.5938,29.515,72.689,50.3723,211.604,29.4626,0,0,0,0,33.0081,7.2689,11.0759,7.3212,19292.4
13.6042,30.2284,73.2632,51.5899,213.275,29.6953,0,0,0,0,33.2689,7.32632,11.1634,7.37903,19444.8
13.6146,33.2891,79.2557,56.8133,230.72,32.1242,0,0,0,0,35.9901,7.92557,12.0765,7.98259,21035.3
13.625,30.6965,71.6683,52.3887,208.632,29.0489,0,0,0,0,32.5446,7.16683,10.9204,7.21839,19021.5
13.6354,30.4631,69.6335,51.9903,202.709,28.2241,0,0,0,0,31.6206,6.96335,10.6103,7.01345,18481.4
13.6458,30.0027,67.046,51.2047,195.176,27.1753,0,0,0,0,30.4456,6.7046,10.2161,6.75283,17794.7
13.6562,29.7421,64.8914,50.7599,188.904,26.302,0,0,0,0,29.4672,6.48914,9.88776,6.53582,17222.8
13.6667,31.8494,67.7715,54.3563,197.288,27.4694,0,0,0,0,30.7751,6.77715,10.3266,6.82591,17987.2
13.6771,28.5131,59.1231,48.6624,172.112,23.964,0,0,0,0,26.8479,5.91231,9.00883,5.95485,15691.9
13.6875,29.8116,60.2042,50.8785,175.259,24.4022,0,0,0,0,27.3388,6.02042,9.17356,6.06373,15978.8
13.6979,28.3563,55.7599,48.3948,162.321,22.6008,0,0,0,0,25.3206,5.57599,8.49636,5.6161,14799.2
13.7083,30.1307,57.6995,51.4231,167.968,23.387,0,0,0,0,26.2014,5.76995,8.79191,5.81146,15314
13.7188,30.1786,56.3101,51.5048,163.923,22.8238,0,0,0,0,25.5704,5.63101,8.5802,5.67152,14945.3
13.7292,31.3808,57.1075,53.5565,166.245,23.147,0,0,0,0,25.9326,5.71075,8.70171,5.75184,15156.9
13.7396,31.7965,56.515,54.266,164.52,22.9069,0,0,0,0,25.6635,5.6515,8.61142,5.69216,14999.6
13.75,30.9946,53.9058,52.8974,156.924,21.8493,0,0,0,0,24.4786,5.39058,8.21384,5.42936,14307.1
13.7604,32.4334,55.3239,55.353,161.052,22.4241,0,0,0,0,25.1226,5.53239,8.42993,5.57219,14683.5
13.7708,32.3828,54.3251,55.2666,158.145,22.0192,0,0,0,0,24.6691,5.43251,8.27773,5.47159,14418.4
13.7812,30.473,50.4352,52.0073,146.821,20.4426,0,0,0,0,22.9027,5.04352,7.68502,5.0798,13386
13.7917,30.56,50.0744,52.1558,145.771,20.2963,0,0,0,0,22.7388,5.00744,7.63004,5.04346,13290.3
13.8021,27.0956,44.1197,46.2431,128.436,17.8828,0,0,0,0,20.0348,4.41197,6.7227,4.44371,11709.8
13.8125,30.4804,49.5144,52.0198,144.14,20.0694,0,0,0,0,22.4845,4.95144,7.54472,4.98707,13141.6
13.8229,29.9924,48.8023,51.187,142.067,19.7807,0,0,0,0,22.1612,4.88023,7.43621,4.91534,12952.6
13.8333,27.4673,44.9464,46.8775,130.842,18.2178,0,0,0,0,20.4102,4.49464,6.84866,4.52697,11929.2
13.8438,29.3529,48.4907,50.0957,141.16,19.6544,0,0,0,0,22.0197,4.84907,7.38873,4.88396,12869.9
13.8542,31.4361,52.6197,53.651,153.18,21.328,0,0,0,0,23.8947,5.26197,8.01789,5.29983,13965.8
13.8646,28.1418,47.8894,48.0287,139.41,19.4107,0,0,0,0,21.7466,4.78894,7.29711,4.8234,12710.3
13.875,31.9394,55.4216,54.51,161.337,22.4637,0,0,0,0,25.167,5.54216,8.44481,5.58203,14709.4
13.8854,30.7122,54.4809,52.4155,158.598,22.0824,0,0,0,0,24.7398,5.44809,8.30148,5.48729,14459.8
13.8958,29.6574,53.8981,50.6153,156.902,21.8462,0,0,0,0,24.4752,5.38981,8.21267,5.42858,14305.1
13.9062,29.7865,55.551,50.8356,161.713,22.5161,0,0,0,0,25.2258,5.5551,8.46454,5.59507,14743.8
13.9167,31.2449,59.8703,53.3246,174.287,24.2669,0,0,0,0,27.1872,5.98703,9.12269,6.0301,15890.2
13.9271,27.8529,54.8781,47.5356,159.755,22.2434,0,0,0,0,24.9202,5.48781,8.362,5.52729,14565.2
13.9375,33.0611,67.0034,56.4244,195.052,27.1581,0,0,0,0,30.4263,6.70034,10.2096,6.74855,17783.4
13.9479,28.7799,59.9935,49.1176,174.646,24.3168,0,0,0,0,27.2431,5.99935,9.14146,6.04252,15922.9
13.9583,28.8521,61.839,49.2409,180.018,25.0648,0,0,0,0,28.0811,6.1839,9.42266,6.22839,16412.7
13.9688,31.8312,70.0978,54.3252,204.06,28.4123,0,0,0,0,31.8314,7.00978,10.6811,7.06021,18604.7
13.9792,31.1851,70.4923,53.2225,205.209,28.5722,0,0,0,0,32.0106,7.04923,10.7412,7.09994,18709.4
13.9896,31.9881,74.1308,54.593,215.801,30.047,0,0,0,0,33.6629,7.41308,11.2956,7.46641,19675.1
14,31.569,74.8982,53.8777,218.035,30.358,0,0,0,0,34.0113,7.48982,11.4126,7.54371,19878.7
