# BSM2-style influent (synthesised, not the canonical IWA 609-day file).
# Generated by scripts/generate_bsm2_influent.py at repo setup.
# Profile follows the BSM2 constant-influent composition plus a diurnal
# flow / load pattern and a time-varying temperature T (degC). Replace with
# the official BSM2 file for published comparisons. TSS is omitted (derived).
# Columns: t,SI,SS,XI,XS,XB_H,XB_A,XP,SO,SNO,SNH,SND,XND,SALK,Q,T
t,SI,SS,XI,XS,XB_H,XB_A,XP,SO,SNO,SNH,SND,XND,SALK,Q,T
10.7917,26.8904,40.64,91.358,254.239,35.4057,0,0,0,0,16.6675,3.94802,11.2678,4.88997,14424,16.7559
10.8021,24.5281,36.8378,83.3325,230.453,32.0932,0,0,0,0,15.1081,3.57865,10.2136,4.43247,13074.5,16.7603
10.8125,28.2154,42.2759,95.8598,264.473,36.8309,0,0,0,0,17.3384,4.10694,11.7213,5.08681,15004.6,16.7669
10.8229,24.995,37.5126,84.9186,234.674,32.6811,0,0,0,0,15.3848,3.64421,10.4007,4.51367,13314,16.7756
10.8333,28.118,42.4384,95.529,265.49,36.9725,0,0,0,0,17.405,4.12273,11.7664,5.10637,15062.3,16.7864
10.8438,28.184,42.9442,95.7531,268.654,37.4131,0,0,0,0,17.6125,4.17187,11.9066,5.16723,15241.8,16.7992
10.8542,27.3187,42.1768,92.8131,263.853,36.7446,0,0,0,0,17.2978,4.09732,11.6938,5.07489,14969.5,16.8141
10.8646,29.3413,46.0533,99.6848,288.104,40.1218,0,0,0,0,18.8876,4.47391,12.7686,5.54132,16345.3,16.831
10.875,26.7521,42.8158,90.8883,267.851,37.3013,0,0,0,0,17.5598,4.1594,11.871,5.15178,15196.3,16.8499
10.8854,27.994,45.8029,95.1074,286.537,39.9036,0,0,0,0,18.7849,4.44958,12.6992,5.51119,16256.4,16.8706
10.8958,28.2762,47.3976,96.0663,296.514,41.2929,0,0,0,0,19.4389,4.6045,13.1413,5.70307,16822.4,16.8931
10.9062,27.5301,47.356,93.5315,296.254,41.2567,0,0,0,0,19.4219,4.60046,13.1298,5.69807,16807.7,16.9174
10.9167,26.6217,47.0504,90.4454,294.342,40.9905,0,0,0,0,19.2965,4.57077,13.0451,5.6613,16699.2,16.9433
10.9271,28.8667,52.459,98.0723,328.177,45.7024,0,0,0,0,21.5147,5.09619,14.5447,6.31208,18618.8,16.9708
10.9375,27.7674,51.905,94.3377,324.711,45.2198,0,0,0,0,21.2875,5.04237,14.3911,6.24542,18422.2,16.9997
10.9479,26.9297,51.7777,91.4918,323.915,45.1089,0,0,0,0,21.2353,5.03001,14.3558,6.2301,18377,17.03
10.9583,26.9661,53.3088,91.6155,333.494,46.4428,0,0,0,0,21.8633,5.17875,14.7803,6.41434,18920.5,17.0615
10.9688,27.3694,55.592,92.9856,347.777,48.4319,0,0,0,0,22.7996,5.40055,15.4133,6.68906,19730.8,17.0942
10.9792,30.2973,63.1674,102.933,395.168,55.0316,0,0,0,0,25.9065,6.13647,17.5136,7.60056,22419.5,17.1279
10.9896,27.3369,58.4324,92.875,365.546,50.9065,0,0,0,0,23.9646,5.67649,16.2008,7.03083,20738.9,17.1624
11,26.8667,58.7922,91.2775,367.797,51.22,0,0,0,0,24.1121,5.71144,16.3006,7.07412,20866.6,17.1977
11.0104,25.7428,57.5803,87.4591,360.215,50.1641,0,0,0,0,23.6151,5.59371,15.9646,6.92829,20436.5,17.2337
11.0208,25.5318,58.2728,86.7425,364.548,50.7674,0,0,0,0,23.8991,5.66098,16.1566,7.01162,20682.3,17.2701
11.0312,24.6089,57.2067,83.6068,357.879,49.8387,0,0,0,0,23.4619,5.55742,15.861,6.88335,20303.9,17.3068
11.0417,27.5111,65.0142,93.4671,406.721,56.6406,0,0,0,0,26.6639,6.31589,18.0257,7.82278,23075,17.3438
11.0521,27.2304,65.2899,92.5131,408.446,56.8808,0,0,0,0,26.777,6.34267,18.1021,7.85595,23172.8,17.3808
11.0625,25.7911,62.617,87.6233,391.724,54.5521,0,0,0,0,25.6808,6.083,17.361,7.53433,22224.1,17.4178
11.0729,25.1666,61.7461,85.5017,386.276,53.7934,0,0,0,0,25.3236,5.9984,17.1196,7.42955,21915,17.4545
11.0833,26.7458,66.1823,90.8669,414.029,57.6582,0,0,0,0,27.143,6.42936,18.3495,7.96333,23489.5,17.4909
11.0938,26.4758,65.9461,89.9496,412.551,57.4525,0,0,0,0,27.0461,6.40642,18.2841,7.93491,23405.7,17.5268
11.1042,25.3701,63.4878,86.193,397.173,55.3108,0,0,0,0,26.0379,6.16761,17.6025,7.63912,22533.2,17.5621
11.1146,27.5992,69.2627,93.7664,433.299,60.3419,0,0,0,0,28.4063,6.72861,19.2036,8.33397,24582.8,17.5967
11.125,27.3823,68.7935,93.0293,430.364,59.9331,0,0,0,0,28.2139,6.68303,19.0735,8.27751,24416.3,17.6303
11.1354,27.1187,68.0939,92.1336,425.988,59.3237,0,0,0,0,27.927,6.61507,18.8796,8.19334,24168,17.6629
11.1458,28.2377,70.7572,95.9355,442.649,61.6439,0,0,0,0,29.0193,6.8738,19.618,8.5138,25113.3,17.6944
11.1562,26.2983,65.6699,89.3466,410.823,57.2118,0,0,0,0,26.9328,6.37958,18.2075,7.90167,23307.7,17.7247
11.1667,29.0378,72.1706,98.6537,451.491,62.8752,0,0,0,0,29.5989,7.0111,20.0098,8.68386,25614.9,17.7536
11.1771,25.8048,63.7658,87.67,398.911,55.553,0,0,0,0,26.1519,6.19461,17.6796,7.67256,22631.9,17.781
11.1875,27.8862,68.4499,94.7412,428.214,59.6338,0,0,0,0,28.073,6.64965,18.9783,8.23617,24294.4,17.8069
11.1979,28.0504,68.3453,95.2993,427.56,59.5426,0,0,0,0,28.0301,6.63949,18.9493,8.22358,24257.2,17.831
11.2083,26.8307,64.8573,91.1553,405.74,56.5039,0,0,0,0,26.5996,6.30064,17.9822,7.80389,23019.3,17.8535
11.2188,27.6632,66.3202,93.9837,414.891,57.7784,0,0,0,0,27.1996,6.44276,18.3878,7.97992,23538.5,17.8741
11.2292,25.4363,60.4731,86.4179,378.313,52.6844,0,0,0,0,24.8015,5.87474,16.7666,7.27638,21463.2,17.8928
11.2396,25.1376,59.2699,85.4031,370.785,51.6361,0,0,0,0,24.308,5.75785,16.433,7.1316,21036.2,17.9096
11.25,26.9097,62.9426,91.4239,393.762,54.8358,0,0,0,0,25.8143,6.11464,17.4513,7.57352,22339.7,17.9244
11.2604,26.1897,60.7992,88.9776,380.352,52.9684,0,0,0,0,24.9352,5.90641,16.857,7.31561,21578.9,17.937
11.2708,27.989,64.5311,95.0904,403.699,56.2197,0,0,0,0,26.4658,6.26895,17.8917,7.76464,22903.5,17.9476
11.2812,27.2244,62.3893,92.493,390.3,54.3538,0,0,0,0,25.5874,6.06089,17.2979,7.50694,22143.3,17.9561
11.2917,28.0233,63.893,95.2069,399.707,55.6638,0,0,0,0,26.2041,6.20696,17.7148,7.68787,22677,17.9624
11.3021,27.6175,62.7141,93.8284,392.332,54.6367,0,0,0,0,25.7206,6.09244,17.388,7.54602,22258.6,17.9666
11.3125,27.4608,62.1784,93.296,388.981,54.17,0,0,0,0,25.5009,6.0404,17.2394,7.48156,22068.5,17.9686
11.3229,27.3099,61.7325,92.7834,386.192,53.7816,0,0,0,0,25.318,5.99709,17.1158,7.42791,21910.2,17.9685
11.3333,26.6755,60.2701,90.628,377.043,52.5075,0,0,0,0,24.7183,5.85502,16.7104,7.25195,21391.2,17.9663
11.3438,26.5502,60.031,90.2025,375.547,52.2992,0,0,0,0,24.6202,5.83179,16.6441,7.22318,21306.3,17.9619
11.3542,29.9533,67.8528,101.764,424.479,59.1136,0,0,0,0,27.8281,6.59165,18.8127,8.16433,24082.5,17.9555
11.3646,24.7851,56.3111,84.2055,352.275,49.0584,0,0,0,0,23.0946,5.47041,15.6127,6.77558,19986,17.9471
11.375,26.9281,61.4188,91.4861,384.229,53.5083,0,0,0,0,25.1894,5.96661,17.0288,7.39017,21798.9,17.9367
11.3854,28.5486,65.4227,96.9919,409.277,56.9965,0,0,0,0,26.8315,6.35557,18.139,7.87193,23219.9,17.9243
11.3958,27.7527,63.9408,94.2877,400.006,55.7055,0,0,0,0,26.2237,6.21161,17.7281,7.69362,22694,17.9102
11.4062,29.0996,67.4368,98.8638,421.876,58.7511,0,0,0,0,27.6575,6.55123,18.6974,8.11427,23934.8,17.8943
11.4167,27.9291,65.1217,94.887,407.394,56.7343,0,0,0,0,26.708,6.32633,18.0555,7.83571,23113.1,17.8767
11.4271,25.4613,59.7373,86.5029,373.709,52.0433,0,0,0,0,24.4997,5.80325,16.5626,7.18783,21202.1,17.8575
11.4375,26.7317,63.1008,90.8189,394.751,54.9737,0,0,0,0,25.8792,6.13001,17.4952,7.59255,22395.9,17.8368
11.4479,25.2676,59.9898,85.8449,375.289,52.2633,0,0,0,0,24.6033,5.82779,16.6326,7.21822,21291.7,17.8148
11.4583,28.5205,68.0688,96.8963,425.83,59.3017,0,0,0,0,27.9167,6.61263,18.8726,8.19032,24159.1,17.7915
11.4688,29.1436,69.8717,99.0132,437.109,60.8724,0,0,0,0,28.6561,6.78777,19.3725,8.40725,24799,17.767
11.4792,26.5768,63.9498,90.2929,400.062,55.7133,0,0,0,0,26.2274,6.21248,17.7306,7.6947,22697.2,17.7415
11.4896,27.9159,67.3443,94.8423,421.298,58.6706,0,0,0,0,27.6196,6.54225,18.6717,8.10315,23902,17.7151
11.5,26.6161,64.2945,90.4263,402.219,56.0135,0,0,0,0,26.3687,6.24597,17.8261,7.73617,22819.5,17.6879
11.5104,25.2157,60.9092,85.6684,381.041,53.0643,0,0,0,0,24.9804,5.9171,16.8876,7.32885,21618,17.6601
11.5208,26.5648,64.0694,90.2518,400.811,55.8175,0,0,0,0,26.2764,6.2241,17.7637,7.70909,22739.6,17.6318
11.5312,25.0174,60.1474,84.9946,376.275,52.4007,0,0,0,0,24.668,5.8431,16.6763,7.23719,21347.6,17.603
11.5417,26.3968,63.1564,89.6813,395.099,55.0221,0,0,0,0,25.902,6.13541,17.5106,7.59924,22415.6,17.5741
11.5521,27.458,65.2603,93.2865,408.26,56.8549,0,0,0,0,26.7648,6.33979,18.0939,7.85238,23162.3,17.545
11.5625,28.1582,66.3589,95.6654,415.134,57.8121,0,0,0,0,27.2154,6.44652,18.3985,7.98458,23552.2,17.516
11.5729,28.9324,67.4803,98.2956,422.149,58.7891,0,0,0,0,27.6754,6.55546,18.7094,8.11951,23950.2,17.4872
11.5833,26.7143,61.5476,90.7597,385.034,53.6204,0,0,0,0,25.2422,5.97911,17.0645,7.40565,21844.6,17.4587
11.5938,27.488,62.44,93.3883,390.617,54.398,0,0,0,0,25.6082,6.06581,17.312,7.51304,22161.3,17.4307
11.6042,27.7398,62.0109,94.2439,387.933,54.0241,0,0,0,0,25.4322,6.02413,17.193,7.46141,22009,17.4032
11.6146,27.9222,61.3159,94.8635,383.585,53.4186,0,0,0,0,25.1472,5.95661,17.0003,7.37778,21762.3,17.3765
11.625,23.2835,50.1396,79.1039,313.667,43.6818,0,0,0,0,20.5635,4.87087,13.9016,6.033,17795.6,17.3507
11.6354,26.1044,55.0369,88.6878,344.304,47.9483,0,0,0,0,22.572,5.34663,15.2594,6.62226,19533.8,17.3258
11.6458,28.2468,58.2204,95.9664,364.22,50.7218,0,0,0,0,23.8776,5.6559,16.1421,7.00532,20663.7,17.302
11.6562,25.6376,51.5926,87.1019,322.757,44.9476,0,0,0,0,21.1594,5.01202,14.3044,6.20783,18311.3,17.2795
11.6667,27.4977,53.9681,93.4215,337.618,47.0172,0,0,0,0,22.1337,5.2428,14.9631,6.49367,19154.5,17.2583
11.6771,28.295,54.1149,96.1301,338.537,47.1451,0,0,0,0,22.1939,5.25706,15.0038,6.51133,19206.6,17.2385
11.6875,24.5769,45.7786,83.4981,286.386,39.8825,0,0,0,0,18.7749,4.44722,12.6925,5.50827,16247.8,17.2203
11.6979,26.8982,48.7855,91.3848,305.196,42.5021,0,0,0,0,20.0081,4.73932,13.5261,5.87007,17315,17.2037
11.7083,27.4797,48.5367,93.3603,303.64,42.2853,0,0,0,0,19.9061,4.71516,13.4572,5.84013,17226.7,17.1888
11.7188,27.1706,46.7608,92.3102,292.53,40.7382,0,0,0,0,19.1778,4.54264,12.9648,5.62645,16596.4,17.1758
11.7292,25.0717,42.0832,85.1793,263.268,36.663,0,0,0,0,17.2594,4.08823,11.6679,5.06363,14936.2,17.1646
11.7396,27.6257,45.289,93.8564,283.323,39.456,0,0,0,0,18.5742,4.39966,12.5567,5.44936,16074.1,17.1553
11.75,26.3887,42.3313,89.6536,264.82,36.8792,0,0,0,0,17.3611,4.11233,11.7367,5.09348,15024.3,17.148
11.7604,28.2711,44.4794,96.0491,278.258,38.7506,0,0,0,0,18.2421,4.32101,12.3323,5.35194,15786.7,17.1427
11.7708,27.7357,42.9161,94.23,268.478,37.3887,0,0,0,0,17.601,4.16914,11.8988,5.16385,15231.9,17.1396
11.7812,26.3996,40.3005,89.6908,252.115,35.1099,0,0,0,0,16.5282,3.91504,11.1736,4.84912,14303.5,17.1385
11.7917,27.386,41.3891,93.042,258.925,36.0583,0,0,0,0,16.9747,4.0208,11.4754,4.98011,14689.9,17.1395
11.8021,26.2047,39.3558,89.0286,246.205,34.2869,0,0,0,0,16.1408,3.82327,10.9117,4.73545,13968.2,17.1426
11.8125,26.1896,39.2405,88.9771,245.484,34.1865,0,0,0,0,16.0935,3.81207,10.8797,4.72158,13927.3,17.1479
11.8229,24.99,37.5052,84.9018,234.628,32.6746,0,0,0,0,15.3818,3.64349,10.3986,4.51278,13311.4,17.1553
11.8333,26.8138,40.47,91.098,253.175,35.2576,0,0,0,0,16.5977,3.93151,11.2206,4.86951,14363.7,17.1648
11.8438,28.2315,43.0166,95.9144,269.107,37.4762,0,0,0,0,17.6422,4.1789,11.9267,5.17593,15267.5,17.1764
11.8542,27.2877,42.1291,92.7081,263.555,36.703,0,0,0,0,17.2782,4.09268,11.6806,5.06914,14952.5,17.19
11.8646,27.0981,42.5324,92.0637,266.078,37.0544,0,0,0,0,17.4436,4.13187,11.7924,5.11768,15095.7,17.2056
11.875,26.2656,42.0371,89.2353,262.979,36.6229,0,0,0,0,17.2405,4.08375,11.6551,5.05808,14919.9,17.2231
11.8854,26.4043,43.202,89.7068,270.267,37.6377,0,0,0,0,17.7182,4.19691,11.9781,5.19824,15333.3,17.2425
11.8958,28.1282,47.1495,95.5636,294.962,41.0768,0,0,0,0,19.3372,4.5804,13.0726,5.67322,16734.4,17.2637
11.9062,25.0787,43.1392,85.203,269.874,37.583,0,0,0,0,17.6924,4.19081,11.9607,5.19068,15311,17.2867
11.9167,29.9188,52.8776,101.647,330.796,46.0672,0,0,0,0,21.6864,5.13686,14.6607,6.36245,18767.4,17.3113
11.9271,27.0213,49.1054,91.8027,307.197,42.7808,0,0,0,0,20.1393,4.7704,13.6148,5.90856,17428.6,17.3375
11.9375,30.0637,56.1973,102.139,351.564,48.9593,0,0,0,0,23.0479,5.45936,15.5811,6.7619,19945.7,17.3651
11.9479,28.703,55.1871,97.5163,345.244,48.0792,0,0,0,0,22.6336,5.36122,15.3011,6.64034,19587.1,17.394
11.9583,26.5321,52.4508,90.1409,328.126,45.6953,0,0,0,0,21.5114,5.0954,14.5424,6.3111,18615.9,17.4243
11.9688,28.0985,57.0728,95.4625,357.041,49.722,0,0,0,0,23.407,5.54441,15.8239,6.86724,20256.4,17.4556
11.9792,27.4452,57.2211,93.2432,357.969,49.8512,0,0,0,0,23.4678,5.55882,15.865,6.88508,20309,17.4879
11.9896,27.7225,59.2567,94.1851,370.703,51.6246,0,0,0,0,24.3026,5.75657,16.4294,7.13001,21031.5,17.5212
12,28.1713,61.6471,95.7099,385.657,53.7072,0,0,0,0,25.283,5.98879,17.0921,7.41764,21879.9,17.5551
12.0104,26.3426,58.9219,89.4969,368.608,51.3329,0,0,0,0,24.1653,5.72404,16.3365,7.08972,20912.7,17.5897
12.0208,26.2432,59.8964,89.1594,374.705,52.182,0,0,0,0,24.565,5.81871,16.6067,7.20699,21258.5,17.6248
12.0312,26.513,61.6331,90.0758,385.569,53.6949,0,0,0,0,25.2772,5.98742,17.0882,7.41595,21874.9,17.6602
12.0417,25.2194,59.5983,85.681,372.84,51.9223,0,0,0,0,24.4428,5.78976,16.5241,7.17112,21152.7,17.6959
12.0521,26.7209,64.0685,90.7823,400.805,55.8167,0,0,0,0,26.2761,6.22401,17.7635,7.70898,22739.3,17.7316
12.0625,27.3886,66.4954,93.0506,415.988,57.9311,0,0,0,0,27.2714,6.45978,18.4364,8.00101,23600.7,17.7672
12.0729,27.4148,67.2621,93.1398,420.784,58.599,0,0,0,0,27.5858,6.53426,18.6489,8.09325,23872.8,17.8026
12.0833,27.3349,67.64,92.8684,423.148,58.9282,0,0,0,0,27.7409,6.57098,18.7537,8.13873,24006.9,17.8376
12.0938,26.5315,66.0847,90.1387,413.418,57.5732,0,0,0,0,27.103,6.41988,18.3225,7.95159,23454.9,17.8722
12.1042,28.1399,70.4193,95.6034,440.535,61.3495,0,0,0,0,28.8807,6.84097,19.5243,8.47314,24993.3,17.9062
12.1146,24.272,60.9126,82.4623,381.062,53.0673,0,0,0,0,24.9818,5.91743,16.8885,7.32926,21619.2,17.9393
12.125,26.5212,66.6301,90.1038,416.83,58.0484,0,0,0,0,27.3267,6.47287,18.4737,8.01721,23648.5,17.9716
12.1354,26.6112,66.8197,90.4096,418.017,58.2136,0,0,0,0,27.4044,6.49129,18.5263,8.04003,23715.8,18.0029
12.1458,28.2761,70.8534,96.0659,443.25,61.7277,0,0,0,0,29.0587,6.88314,19.6446,8.52537,25147.4,18.0331
12.1562,27.9574,69.8129,94.9833,436.741,60.8212,0,0,0,0,28.632,6.78206,19.3562,8.40017,24778.1,18.062
12.1667,28.1399,69.939,95.6033,437.53,60.9311,0,0,0,0,28.6837,6.79431,19.3911,8.41535,24822.9,18.0895
12.1771,27.0663,66.8829,91.9557,418.411,58.2686,0,0,0,0,27.4303,6.49742,18.5438,8.04762,23738.2,18.1155
12.1875,28.3356,69.553,96.268,435.115,60.5948,0,0,0,0,28.5254,6.75681,19.2841,8.3689,24685.9,18.14
12.1979,25.674,62.5551,87.2255,391.337,54.4982,0,0,0,0,25.6554,6.07699,17.3439,7.52688,22202.2,18.1629
12.2083,27.1335,65.5892,92.1841,410.319,57.1416,0,0,0,0,26.8998,6.37175,18.1851,7.89197,23279,18.1839
12.2188,24.1572,57.9149,82.0723,362.309,50.4557,0,0,0,0,23.7523,5.62622,16.0574,6.96856,20555.3,18.2032
12.2292,29.3626,69.8077,99.7573,436.709,60.8167,0,0,0,0,28.6299,6.78156,19.3547,8.39955,24776.3,18.2205
12.2396,29.1949,68.8364,99.1877,430.632,59.9705,0,0,0,0,28.2315,6.6872,19.0854,8.28268,24431.5,18.2359
12.25,26.2113,61.309,89.051,383.542,53.4126,0,0,0,0,25.1443,5.95594,16.9984,7.37695,21759.9,18.2493
12.2604,25.8693,60.0554,87.8891,375.699,52.3204,0,0,0,0,24.6302,5.83415,16.6508,7.22611,21315,18.2606
12.2708,24.1667,55.7186,82.1047,348.569,48.5422,0,0,0,0,22.8516,5.41285,15.4484,6.70429,19775.7,18.2698
12.2812,24.9366,57.1463,84.7202,357.501,49.7861,0,0,0,0,23.4371,5.55155,15.8443,6.87608,20282.5,18.2769
12.2917,27.1871,61.9866,92.3662,387.781,54.0029,0,0,0,0,25.4222,6.02177,17.1863,7.45848,22000.4,18.2819
12.3021,26.8068,60.8732,91.0741,380.816,53.0329,0,0,0,0,24.9656,5.9136,16.8776,7.32451,21605.2,18.2847
12.3125,25.0122,56.6342,84.9772,354.297,49.3399,0,0,0,0,23.2271,5.5018,15.7023,6.81446,20100.7,18.2853
12.3229,26.3407,59.5416,89.4905,372.486,51.8729,0,0,0,0,24.4195,5.78425,16.5084,7.16429,21132.6,18.2838
12.3333,26.1161,59.0062,88.7274,369.136,51.4064,0,0,0,0,24.1999,5.73223,16.3599,7.09987,20942.6,18.2802
12.3438,27.6609,62.5422,93.9758,391.257,54.487,0,0,0,0,25.6501,6.07574,17.3403,7.52534,22197.6,18.2744
12.3542,27.989,63.4032,95.0905,396.643,55.237,0,0,0,0,26.0032,6.15938,17.579,7.62893,22503.2,18.2666
12.3646,26.7247,60.7178,90.7951,379.843,52.8975,0,0,0,0,24.9019,5.8985,16.8345,7.30581,21550.1,18.2568
12.375,27.181,61.9958,92.3455,387.839,54.011,0,0,0,0,25.426,6.02266,17.1888,7.45959,22003.7,18.245
12.3854,27.0177,61.9145,91.7908,387.33,53.9401,0,0,0,0,25.3927,6.01476,17.1663,7.4498,21974.8,18.2313
12.3958,24.1813,55.7126,82.1543,348.532,48.537,0,0,0,0,22.8491,5.41227,15.4468,6.70357,19773.6,18.2157
12.4062,27.2703,63.1973,92.6487,395.355,55.0577,0,0,0,0,25.9188,6.13938,17.5219,7.60416,22430.1,18.1984
12.4167,26.9386,62.8121,91.5218,392.945,54.7221,0,0,0,0,25.7608,6.10196,17.4151,7.55781,22293.4,18.1794
12.4271,28.0485,65.8074,95.2928,411.684,57.3317,0,0,0,0,26.9893,6.39295,18.2456,7.91822,23356.5,18.1588
12.4375,24.528,57.899,83.3321,362.209,50.4418,0,0,0,0,23.7458,5.62467,16.0529,6.96665,20549.6,18.1368
12.4479,28.069,66.6408,95.3625,416.897,58.0577,0,0,0,0,27.3311,6.47391,18.4767,8.0185,23652.3,18.1133
12.4583,26.1593,62.4333,88.8742,390.575,54.3921,0,0,0,0,25.6054,6.06516,17.3101,7.51223,22158.9,18.0886
12.4688,27.3929,65.6745,93.0655,410.852,57.2158,0,0,0,0,26.9347,6.38003,18.2088,7.90222,23309.3,18.0627
12.4792,28.6792,69.0084,97.4353,431.709,60.1204,0,0,0,0,28.3021,6.70391,19.1331,8.30338,24492.6,18.0358
12.4896,25.0215,60.3617,85.0086,377.616,52.5874,0,0,0,0,24.7558,5.86392,16.7358,7.26297,21423.7,18.008
12.5,25.2455,60.9836,85.7697,381.506,53.1291,0,0,0,0,25.0109,5.92432,16.9082,7.33779,21644.4,17.9794
12.5104,28.3858,68.5668,96.4388,428.946,59.7357,0,0,0,0,28.121,6.66101,19.0107,8.25025,24335.9,17.9502
12.5208,25.4792,61.4511,86.5636,384.431,53.5364,0,0,0,0,25.2026,5.96975,17.0378,7.39405,21810.3,17.9204
12.5312,25.7266,61.8527,87.4044,386.943,53.8863,0,0,0,0,25.3673,6.00876,17.1491,7.44238,21952.9,17.8903
12.5417,27.8532,66.6408,94.6292,416.897,58.0577,0,0,0,0,27.3311,6.47391,18.4767,8.0185,23652.3,17.8599
12.5521,26.7568,63.5936,90.9041,397.834,55.403,0,0,0,0,26.0813,6.17788,17.6318,7.65185,22570.8,17.8294
12.5625,28.0937,66.2069,95.4462,414.183,57.6797,0,0,0,0,27.1531,6.43175,18.3564,7.96629,23498.3,17.799
12.5729,27.4431,64.0068,93.2359,400.419,55.763,0,0,0,0,26.2508,6.21802,17.7464,7.70157,22717.4,17.7687
12.5833,27.0002,62.2063,91.7311,389.155,54.1943,0,0,0,0,25.5123,6.04311,17.2472,7.48492,22078.4,17.7388
12.5938,28.3768,64.459,96.4079,403.248,56.1569,0,0,0,0,26.4362,6.26195,17.8718,7.75597,22877.9,17.7093
12.6042,30.0161,67.0995,101.977,419.767,58.4573,0,0,0,0,27.5192,6.51846,18.6039,8.07369,23815.1,17.6805
12.6146,26.9015,59.0746,91.3959,369.564,51.466,0,0,0,0,24.228,5.73887,16.3789,7.1081,20966.9,17.6523
12.625,29.0524,62.5626,98.7033,391.384,54.5047,0,0,0,0,25.6585,6.07772,17.346,7.52779,22204.8,17.625
12.6354,28.5815,60.2593,97.1034,376.975,52.4981,0,0,0,0,24.7138,5.85397,16.7074,7.25065,21387.3,17.5987
12.6458,27.1884,56.0391,92.3707,350.574,48.8214,0,0,0,0,22.983,5.44398,15.5373,6.74285,19889.5,17.5735
12.6562,27.6612,55.6648,93.9769,348.232,48.4953,0,0,0,0,22.8295,5.40763,15.4335,6.69782,19756.6,17.5496
12.6667,25.7626,50.5626,87.5264,316.314,44.0503,0,0,0,0,20.737,4.91197,14.0189,6.0839,17945.8,17.5269
12.6771,26.1999,50.108,89.0122,313.47,43.6543,0,0,0,0,20.5505,4.8678,13.8928,6.0292,17784.4,17.5057
12.6875,27.4174,51.0695,93.1484,319.485,44.4919,0,0,0,0,20.9448,4.96121,14.1594,6.14489,18125.7,17.4861
12.6979,26.9756,48.9258,91.6477,306.074,42.6243,0,0,0,0,20.0657,4.75296,13.5651,5.88695,17364.8,17.468
12.7083,28.8117,50.8893,97.8855,318.357,44.3349,0,0,0,0,20.871,4.9437,14.1094,6.12321,18061.7,17.4517
12.7188,25.2707,43.491,85.8554,272.075,37.8895,0,0,0,0,17.8367,4.22499,12.0582,5.23302,15435.9,17.4372
12.7292,26.6412,44.7177,90.5117,279.749,38.9582,0,0,0,0,18.3398,4.34415,12.3983,5.38061,15871.3,17.4245
12.7396,26.1725,42.9066,88.9191,268.419,37.3804,0,0,0,0,17.5971,4.16822,11.8962,5.1627,15228.5,17.4138
12.75,26.8341,43.0459,91.1669,269.29,37.5017,0,0,0,0,17.6542,4.18174,11.9348,5.17945,15277.9,17.4051
12.7604,28.6265,45.0386,97.2566,281.756,39.2377,0,0,0,0,18.4714,4.37533,12.4873,5.41922,15985.2,17.3984
12.7708,25.3991,39.3006,86.2914,245.86,34.2388,0,0,0,0,16.1181,3.8179,10.8964,4.72881,13948.6,17.3937
12.7812,28.2,43.0489,95.8075,269.309,37.5044,0,0,0,0,17.6554,4.18204,11.9356,5.17982,15279,17.3912
12.7917,26.2395,39.6564,89.1469,248.086,34.5488,0,0,0,0,16.2641,3.85247,10.995,4.77162,14074.9,17.3908
12.8021,26.602,39.9525,90.3785,249.938,34.8067,0,0,0,0,16.3855,3.88124,11.0771,4.80725,14180,17.3924
12.8125,28.4038,42.5582,96.4998,266.239,37.0768,0,0,0,0,17.4542,4.13437,11.7996,5.12078,15104.8,17.3963
12.8229,26.6589,40.0099,90.5717,250.297,34.8567,0,0,0,0,16.409,3.88681,11.093,4.81415,14200.4,17.4022
12.8333,27.9541,42.191,94.9721,263.942,36.757,0,0,0,0,17.3036,4.0987,11.6978,5.0766,14974.5,17.4102
12.8438,27.2015,41.4472,92.4151,259.289,36.1089,0,0,0,0,16.9985,4.02644,11.4915,4.98709,14710.5,17.4203
12.8542,26.8111,41.3932,91.0888,258.951,36.0619,0,0,0,0,16.9764,4.0212,11.4766,4.9806,14691.4,17.4325
12.8646,26.5567,41.6827,90.2243,260.762,36.3141,0,0,0,0,17.0951,4.04931,11.5568,5.01543,14794.1,17.4466
12.875,24.6905,39.5162,83.884,247.209,34.4267,0,0,0,0,16.2066,3.83886,10.9562,4.75476,14025.2,17.4627
12.8854,26.0324,42.5934,88.4432,266.459,37.1075,0,0,0,0,17.4686,4.13779,11.8094,5.12502,15117.3,17.4806
12.8958,27.2772,45.723,92.6722,286.037,39.834,0,0,0,0,18.7521,4.44181,12.677,5.50157,16228.1,17.5004
12.9062,27.3267,47.0062,92.8406,294.065,40.9519,0,0,0,0,19.2784,4.56648,13.0328,5.65598,16683.5,17.5219
12.9167,25.0215,44.2223,85.0088,276.65,38.5266,0,0,0,0,18.1367,4.29603,12.261,5.32101,15695.5,17.545
12.9271,28.4189,51.6453,96.5512,323.087,44.9936,0,0,0,0,21.181,5.01715,14.3191,6.21418,18330.1,17.5697
12.9375,27.8357,52.0326,94.5697,325.51,45.331,0,0,0,0,21.3399,5.05477,14.4264,6.26078,18467.5,17.5958
12.9479,25.2831,48.6116,85.8973,304.109,42.3506,0,0,0,0,19.9368,4.72244,13.4779,5.84915,17253.3,17.6233
